,ts_code,symbol,name,area,industry,market,list_status,list_date,delist_date,main_business
2308,300876.SZ,300876,蒙泰高新,广东,化纤,创业板,L,20200824,,"公司专业从事聚丙烯纤维的研发,生产和销售,聚丙烯纤维商品名为丙纶.公司主要产品为丙纶长丝."
2309,300877.SZ,300877,金春股份,安徽,纺织,创业板,L,20200824,,"公司是国内领先的水刺非织造布生产商,主要从事水刺非织造布的研发,生产和销售,为下游终端客户提供专业化,品质化的水刺非织造布产品."
2310,300878.SZ,300878,维康药业,浙江,中成药,创业板,L,20200824,,"主营业务为现代中药及西药的研发,生产和销售,主要产品包括银黄滴丸,益母草软胶囊,益母草分散片,骨刺胶囊,枫蓼肠胃康分散片,人参健脾片等中成药以及罗红霉素软胶囊等西药,生产剂型覆盖硬胶囊剂,片剂,颗粒剂,软胶囊剂,丸剂(滴丸)."
2311,300879.SZ,300879,大叶股份,浙江,农用机械,创业板,L,20200901,,"主要从事割草机,打草机/割灌机,其他动力机械及配件的研发设计,生产制造和销售."
2312,300880.SZ,300880,迦南智能,浙江,电器仪表,创业板,L,20200901,,"专业从事智能电表,用电信息采集终端及电能计量箱等系列产品研发,生产,销售."
2313,300881.SZ,300881,盛德鑫泰,江苏,钢加工,创业板,L,20200901,,"公司主营业务包括研发,生产并销售合金钢,不锈钢和碳素钢无缝钢管以及钢格板类产品.公司生产的无缝钢管按照材质分类,主要包括合金钢钢管,不锈钢钢管和碳钢钢管."
2314,300882.SZ,300882,万胜智能,浙江,电器仪表,创业板,L,20200910,,"产品主要为包括单相智能表,三相智能表在内的智能电表以及包括集中器,采集器,专变采集终端等在内的用电信息采集系统产品,主要从事智能电表,用电信息采集系统等产品的研发,生产和销售."
2315,300883.SZ,300883,龙利得,安徽,造纸,创业板,L,20200910,,"专业从事瓦楞纸箱,纸板的研发,设计,生产和销售,主要为食品饮料,日化家化,粮油,家居办公,电子器械,医药医疗等行业的客户提供包装产品和服务,可根据客户的需求量身定制,设计综合包装方案,提供精细化服务."
2316,300884.SZ,300884,狄耐克,福建,IT设备,创业板,L,20201112,,"公司主营楼宇对讲,智能家居等智慧社区安防智能化设备的研发设计,生产制造和销售.主要产品是楼宇对讲和智能家居产品."
2317,300885.SZ,300885,海昌新材,江苏,机械基件,创业板,L,20200910,,"主营业务为粉末冶金制品研发,生产和销售.公司的主要产品包括电动工具,汽车,办公设备,家电等粉末冶金零部件."
2318,300886.SZ,300886,华业香料,安徽,化工原料,创业板,L,20200916,,"主要产品为丙位内酯,丁位内酯系列合成香料,主要从事内酯系列合成香料的研发,生产和销售."
2319,300887.SZ,300887,谱尼测试,北京,电器仪表,创业板,L,20200916,,"主营业务为:检验检测,计量,认证及相关技术服务,业务范围涵盖健康与环保,电子及安规,消费品质量鉴定,安全保障等."
2320,300888.SZ,300888,稳健医疗,深圳,医疗保健,创业板,L,20200917,,"主营业务:研发,生产和销售以棉花为主要原材料的医用敷料和日用消费品;主要产品::winner品牌下医用敷料六大系列产品,全棉时代品牌下日用消费产品四大系列产品以及自有专利技术生产的工业中间产品—全棉无纺布卷材."
2321,300889.SZ,300889,爱克股份,深圳,电气设备,创业板,L,20200916,,"从事景观照明智能控制系统及LED景观照明灯具的研发,生产和销售,主要产品为景观照明智能控制系统和LED景观照明灯具系列产品."
2322,300890.SZ,300890,翔丰华,上海,电气设备,创业板,L,20200917,,"主要从事锂离子电池负极材料的研发,生产和销售的高新技术企业,是国内先进的锂电池负极材料供应商,主要产品分为天然石墨和人造石墨两大类,产品应用于包括动力(电动交通工具,如新能源汽车,电动自行车等),3C消费电子和工业储能等锂离子电池领域."
2323,300891.SZ,300891,惠云钛业,广东,化工原料,创业板,L,20200917,,"主要从事钛白粉产品的研发,生产和销售,主要产品为金红石型钛白粉,锐钛型钛白粉系列产品."
2324,300892.SZ,300892,品渥食品,上海,乳制品,创业板,L,20200924,,"公司主要从事自有品牌食品的开发,进口,销售及国外食品的合作代理销售业务.公司产品以自有品牌和合作品牌进口食品为主,主要聚焦于乳品,啤酒,粮油,谷物以及饼干点心类等五大食品品类."
2325,300893.SZ,300893,松原安全,浙江,汽车配件,创业板,L,20200924,,"专业从事汽车安全带总成及零部件等汽车被动安全系统产品及特殊座椅安全装置的研发,设计,生产,销售及服务.主要产品可分为简易式安全带,普通紧急锁止式安全带,紧急锁止限力式安全带,单边预张紧限力式安全带和双边预张紧限力式安全带."
2326,300894.SZ,300894,火星人,浙江,家用电器,创业板,L,20201231,,"公司专业从事新型中高端厨房电器产品的研发,设计,生产与销售业务,主要产品包括集成灶,集成水槽,集成洗碗机等系列产品."
2327,300895.SZ,300895,铜牛信息,北京,软件服务,创业板,L,20200924,,"主营业务包括IDC业务及增值服务,IDC及云平台信息系统集成服务和其他互联网综合服务."
2328,300896.SZ,300896,爱美客,北京,医疗保健,创业板,L,20200928,,"公司立足于生物医用材料的研发和转化,致力于重组蛋白和多肽等生物医药的开发,公司自主研发的产品主要针对面部,颈部褶皱皮肤的修复."
2329,300897.SZ,300897,山科智能,浙江,电器仪表,创业板,L,20200928,,"专注于为水务企业提供稳定可靠的智能水务技术,产品和服务,主要产品种类有智能水表,节水表,普通水表及水务管理应用系统等."
2330,300898.SZ,300898,熊猫乳品,浙江,乳制品,创业板,L,20201016,,"浓缩乳制品的研发,生产,销售"
2331,300899.SZ,300899,*ST凯鑫,上海,环境保护,创业板,L,20201016,,"主营业务是膜分离技术的研究与开发,为工业客户优化生产工艺,提供减排降耗和废弃物资源化综合利用的整体解决方案."
2332,300900.SZ,300900,广联航空,黑龙江,航空,创业板,L,20201029,,"专业从事航空工业相关产品设计,研发,制造"
2333,300901.SZ,300901,中胤时尚,浙江,服饰,创业板,L,20201029,,业务主要分为设计业务与供应链整合业务.设计业务又分为鞋履设计业务和图案设计业务.
2334,300902.SZ,300902,国安达,福建,专用机械,创业板,L,20201029,,"安全应急产品,消防器材,汽车安全制品的研发,制造以及销售.主要产品:超细干粉自动灭火装置,电池箱专用自动灭火装置,乘客舱固定灭火系统等安全应急产品."
2335,300903.SZ,300903,科翔股份,广东,元器件,创业板,L,20201105,,"公司主要从事高密度印制电路板研发,生产和销售,主要产品包括双层板,多层板,高密度互连(HDI)板,厚铜板,高频/高速板,金属基板,IC载板等PCB产品."
2336,300904.SZ,300904,威力传动,宁夏,电气设备,创业板,L,20230809,,"公司的主营业务为风电偏航,变桨减速器及索道减速器等高端行星齿轮减速器的研发,生产与销售."
2337,300905.SZ,300905,宝丽迪,江苏,染料涂料,创业板,L,20201105,,"专注于化学纤维原液着色和功能改性的核心原材料——纤维母粒的研发,生产与销售"
2338,300906.SZ,300906,日月明,江西,运输设备,创业板,L,20201105,,"主营业务为轨道安全测控设备的研发,生产和销售以及轨道测控技术的研究与应用."
2339,300907.SZ,300907,康平科技,江苏,电气设备,创业板,L,20201118,,"主要产品为电动工具用电机,电动工具整机及零配件.主要从事电动工具用电机,电动工具整机及相关零配件的研发,设计,生产和销售."
2340,300908.SZ,300908,仲景食品,河南,食品,创业板,L,20201123,,"公司主营业务为研发,生产,销售调味配料和调味食品..主要产品;仲景香菇酱系列,超临界香辛食品配料系列.主要产品为以花椒,辣椒系列为代表的调味配料和以仲景香菇酱,劲道牛肉酱,仲景调味油为代表的调味食品."
2341,300909.SZ,300909,汇创达,深圳,元器件,创业板,L,20201118,,"研发,生产,销售电子开关,金属薄膜按键,导光膜,背光模组;数码配件;皮套键盘;兴办实业(具体项目另行申报);国内贸易,进出口业务;房屋租赁.(以上均不含法律,行政法规,国务院决定规定需前置审批和禁止的项目)."
2342,300910.SZ,300910,瑞丰新材,河南,化工原料,创业板,L,20201127,,"公司主要从事油品添加剂,无碳纸显色剂等精细化工系列产品的研发,生产和销售.公司产品为精细化工品,按用途可以分为润滑油添加剂,无碳纸显色剂两大类."
2343,300911.SZ,300911,亿田智能,浙江,家用电器,创业板,L,20201203,,"公司专业从事集成灶等现代新型厨房电器产品的研发,生产和销售,公司主要产品为集成灶,此外公司还向消费者提供吸油烟机,燃气灶,集成水槽,洗碗机等其他厨房电器产品."
2344,300912.SZ,300912,凯龙高科,江苏,汽车配件,创业板,L,20201207,,"主要产品包括柴油机选择性催化还原系统(SCR系统),柴油机颗粒捕集系统(DOC+DPF,DPF),气体机尾气后处理系统等三大类300多个品种,专注于内燃机尾气污染治理,减少有害气体排放的环保装备供应商,主要从事内燃机尾气污染治理装备的研发,生产和销售.主要研发生产销售运用于内燃机机外的尾气污染治理装备."
2345,300913.SZ,300913,兆龙互连,浙江,通信设备,创业板,L,20201207,,"专业从事数据电缆,专用电缆和连接产品设计,制造与销售,主要产品为数据电缆,专用电缆及连接产品."
2346,300915.SZ,300915,海融科技,上海,乳制品,创业板,L,20201202,,"主营业务:公司自成立以来一直以植脂奶油,巧克力,果酱等烘焙食品原料的研发,生产,销售为主营业务,其中,植脂奶油系列产品为公司的主要产品."
2347,300916.SZ,300916,朗特智能,深圳,元器件,创业板,L,20201202,,"公司从事智能控制器及智能产品的研发,设计,生产和销售,公司产品分为两大类:智能控制器和智能产品."
2348,300917.SZ,300917,特发服务,深圳,房产服务,创业板,L,20201221,,"公司所从事的服务内容包括综合设施管理,空间管理,安全保障,环境管理,高端接待,会议服务等,管理的项目涵盖高新科技园区,商业综合体,政府机关,学校,住宅等多种类型."
2349,300918.SZ,300918,南山智尚,山东,纺织,创业板,L,20201222,,"主营业务为精纺呢绒及正装职业装的研发,设计,生产与销售."
2350,300919.SZ,300919,中伟股份,贵州,电气设备,创业板,L,20201223,,"主要从事锂电池正极材料前驱体的研发,生产,加工及销售,主要产品包括三元前驱体,四氧化三钴,分别用于生产三元正极材料,钴酸锂正极材料."
2351,300920.SZ,300920,润阳科技,浙江,塑料,创业板,L,20201225,,"专业从事无毒环保高分子泡沫塑料的研发,生产和销售,主要产品为电子辐照交联聚乙烯(IXPE)."
2352,300921.SZ,300921,南凌科技,深圳,互联网,创业板,L,20201222,,"公司主营业务以虚拟专用网和企业级互联网接入服务为主,公司主要产品包括虚拟专用网,企业级互联网接入及其他服务."
2353,300922.SZ,300922,天秦装备,河北,专用机械,创业板,L,20201225,,"主要从事高性能工程塑料及其制品,树脂基复合材料及其制品的设计,开发,生产与销售;主要产品包括专用防护装置和装备零部件."
2354,300923.SZ,300923,研奥股份,吉林,运输设备,创业板,L,20201224,,"主要从事轨道车辆电气设备的研发,生产和销售业务,主要产品包括各类轨道车辆电气柜,电气箱,司机操作台,照明灯具,线束产品等."
2355,300925.SZ,300925,法本信息,深圳,软件服务,创业板,L,20201230,,"公司基于对信息技术的研究与开发,结合客户的业务场景,为客户在信息化和数字化进程中的不同需求提供软件技术外包服务."
2356,300926.SZ,300926,博俊科技,江苏,汽车配件,创业板,L,20210107,,"主要从事汽车精密零部件和精密模具的研发,设计,生产和销售.主要产品冲压零部件,模具盈利能力均较强."
